text,label,source,collected_at
"Verhoeven's movie was utter and complete garbage. He's a disgusting hack of a director and should be ashamed. By his own admission, he read 2 chapters of the book, got bored, and decided to make the whole thing up from scratch.<br /><br />Heinlein would have NEVER supported that trash if he'd been alive to see it. It basically steals the name, mocks politics of the book (which is a good portion of it), and throws in some T&A so the average idiot American moviegoer doesn't get bored.<br /><br />This anime isn't perfect, but it's at least mostly accurate, as best I can tell.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"On this 4th of July weekend it's heartening to see the spirit of the Declaration of Independence alive and well in the film ""War, Inc."" Just as our founding fathers gave the back of their collective hand to King George III, this film exposes in hilarious fashion the craven war-profiteering by the current crop of capitalistic creeps who are intent on indecently privatizing the government, to include privatizing war itself.<br /><br />The cast in this satire absolutely shines. John Cusack is wonderful as a droll, conflicted corporate assassin, and the beautiful Marisa Tomei is superb as his love interest. (My gosh, ""George Costanza"" was right. Marisa Tomei is so attractive!) But it is John's sister Joan Cusack who really steals the film. Her portrayal of a bossy, yet simultaneously sycophantic, personal assistant is priceless, and more than once I just couldn't stop laughing at the brilliance of her performance. She not only possesses fantastic comic timing, her face is as expressive as one could ever wish for in an actor. Dan Ackroyd, too, has a short, but very effective, cameo in the film as the head of the company which is running the war, the Tamerlane Corporation. Sitting on a ""throne"" with his pants down around his ankles, Ackroyd even looks like the arse clown who currently occupies one of our real thrones of power. You won't have to think too hard to recognize that person. Much of this movie was filmed in Bulgaria, which is why we are able to see so much real military equipment. (You just know that the US military would never have cooperated in making this satiric expose of war-profiteering.) I especially enjoyed the character of ""Omar Sharif"" as played by the Bulgarian actor Lyubomir Neikov. In one scene in which he is on the dance floor with Marisa Tomei he has a couple of lines that could summarize our entire foreign policy attitude toward the foreign leaders we install - and uninstall - in power.<br /><br />Naturally, this film won't appeal to everyone. If you believe that the on-going privatization of our foreign policy, the military, intelligence collection and analysis, prisons and the corrections system, public health, and a myriad of other government services is a good thing you may not find much to like in this film. If you believe, however, that destroying people and countries in order to add to some corporation's bottom line is an abomination I think you'll find much to appreciate in this film. Nothing could be more in keeping with the Spirit of Independence that heaping well-deserved ridicule on corrupt powers that be.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
The Sea-Wolf,positive,openlibrary_api,2026-03-26T22:38:28.794132
Batman: The Dark Knight Returns (Batman),positive,books_toscrape,2026-03-26T22:36:41.927378
"I've never seen many online movies in most of my life, but if I'd pick any of them, I'd pick Spatula Madness, A clever reference to most movies like star trooper (etc.), using a camera, and wits of steel, Jason Steele mastered the art of turning a normal image into a painting, and then putting it all together with frame-by-frame animation to get a world inhabited by spatulas. the story begins at the middle, hows that for directors delight? then the middle is at the beginning, and so on, when I first watched it, I expected a soggy pixely look, but Jason, Like me, Loves looks, so took every detail to the max. although I don't recommend it for children, or would anybody besides me like it, but please search it up on the net (its a short film, look up film cow), its style reminds me of south park, but less violent. 10 for the look, 6 for the laughs, and 6 for the story, it all comes to a 10/10, good work<br /><br />Jason Steele, I'm anxious to see the movie.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Walt Disney's Alice in Wonderland,positive,books_toscrape,2026-03-26T22:36:41.927378
"I really think I should make my case and have every(horror and or cult)movie-buff go and see this movie...<br /><br />I did!<br /><br />It-is-excellent: Very atmospheric and unsettling and scary...<br /><br />Incridible how they could make such a gem of a film with the very low(read-""no""!)-budget they had....<br /><br />Synopsis taken from website: ""One morning, an old man wanders out into the woods in search of his runaway cat. He finds instead a child without parents and a murder with no corpse...""<br /><br />On this website(IMDb) there is no trailer, but I will leave a link here to the site of the movie itself where there IS a trailer which is quite unsettling so please go and check it out...<br /><br />www.softfordigging.com",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I thought that The sentinel was going to be a mediocre movie.When I finally saw it,I took a good surprise.The movie isn't great thing but it's very fun and the action scenes are very well done.This movie reminded me TV series like 24 or Alias.It's very similar to that series and it reminded me too,to the Wolfgang Petersen's thriller In the line of fire.If you're going to expect one of the most original and and one of the greatest thrillers in the history of movies,you will be disappointed.But if you go with little expectations,you will enjoy The sentinel.<br /><br />Rating:7",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Sapiens: A Brief History of Humankind,positive,books_toscrape,2026-03-26T22:36:41.927378
"I've been impressed with Chavez's stance against globalisation for sometime now, but it wasn't until I saw the film at the Amsterdam documentary international film festival that I realize what he has really achieved. This film tells the story of coup/conspiracy by Venezuela's elite, the oil companies and oil loving corrupt western governments, to remove democratically elected president Chavez, and return Venezuela back to a brutal dictatorship. This film is must for anyone who believes in freedom and justice, and is also a lesson to the rest of world ! I commend the people of Venezuela for taking matter into their own hands, and saving their country from the likes of Halliburton and the Bush regime.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I have wanted to see this for the longest time, James Merendino is a great director. SLC Punk is one of my favorite movies, and in the first ten minutes of this film I thought that it was a great follow up after that though, it begins to drag. The acting and direction were terrific. In fact everything in the film seemed to flow except for the script. At times, the only thing keeping my attention was the fact that in the cast was the most beautiful woman in the world, Claire Forlani. This film was good, but I expected more.<br /><br />P.S. Look for great cameos by Chi McBride, and Chris McDonald.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"This one grew on me. I love the R.D. Burman music and in spite of the cruder elements of the story I found much to be moved by as I kept re-watching the movie. The brother-sister plot line is powerful, I thought; there's also more probably obligatory stuff, like bar fights, a loony crime story, etc. that are just distracting. (Though not unfunny from a certain point of view.) Also the English translation is definitely by someone for whom it was a bit of a stretch, and as loony as it is I am grateful to him for doing it.<br /><br />Like many of the Bollywood movies I've seen, this one is melodramatic and opera-like, including here notably a song sung first by a little boy to cheer up his abused and unhappy sister, and then the same song sung 12 or so years later by the man who has travelled to Kathmandu seeking to re-connect with this girl, grown up and troubled (she had been told her brother and mother were dead), numbing her pain with drugs.<br /><br />A super thing about this 1971 movie is that it is about the hippie movement, which brought hordes of seekers to India, from an Indian point of view, that sees them as people driven to India by a spiritual hunger aroused by the failings of their own societies, but nonetheless, in India, living only for the pleasures of the moment. The hippie singing-dancing-drugging scenes are truly wonderful, and accurate in their tone (I'm old enough to remember), and I feel pretty sure that the masses of young white zoned-out kids are actual hippie extras, as I remember hearing about kids on the caravan to the East getting this kind of work in Bollywood.<br /><br />(It is not about the actual Hare Krishna movement, though the movie hippies sing a Krishna/Rama chant, as do a group of actual Indian devotees, unrelated to the hippies, in the opening scene of the movie.)<br /><br />~Virginia",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I'll keep this one quite short. I believe that this is an extraordinary movie. I see other reviewers who have commented to the effect that it's badly written, poorly shot, has a terrible soundtrack and, worse, that it's not real in its portrayal of life. OK, so it may not be quite believable for its whole length, but this movie carries a message of hope which some others seemed to have missed. Hope that it isn't too late to save people from the terrible things that go on in so many lives. Gangland violence is real, right? Is it right, no! This movie carries an important social message which the cynics may dislike but which nonetheless is to be praised, rather than denigrated. I have watched this movie with great enjoyment at least eight times, each time with equal enjoyment and each time with the feeling that maybe the world could be made better and is not beyond saving (well not until 2008 anyway). 9 out of 10 from me for this one. It's very nearly perfect in my view. JMV",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"This is a really good film and one that I've enjoyed watching several times. Michael Caine's awesome as always. Michael Caine has received kind of a reputation for taking any role in any movie no matter what the quality or lack of same but he does a good turn in playing Sidney. From the start it's so well written. Who would have thought that Ira Levin who wrote such creepy stuff as The Boys from Brazil and Rosemary's Baby could write something this witty. Let's face it - Michael Caine, Chris Reeve, Dyan Cannon, Henry Jones... how are you going to go wrong with a cast this good directed by Sidney Lumet.<br /><br />I'm really reticent to go on because if anyone were to give away anything about this film it would be a crime. Just watch it and adore it.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
The Time Machine,positive,openlibrary_api,2026-03-26T22:38:28.794132
One with You (Crossfire #5),positive,books_toscrape,2026-03-26T22:36:41.927378
"If your idea of a thriller is car chases, explosions, and dozens of people being mowed down by gunfire, then ""House of Games"" is definitely not the movie for you. If you like and appreciate psychological drama and suspense, then, by all means, see it.<br /><br />""House of Games"" tells the story of an esteemed psychologist and writer, Dr. Margaret Ford (Lindsay Crouse), who tries to help a patient and gets involved in the shadowy world of con men led by the charismatic Mike (Joe Mantegna). To say anything more about the plot would ruin the suspense. Frankly, I find it hard to believe anyone who says they saw the twists coming. Just like a clever con artist, this movie draws you into its web and lulls your vigilance.<br /><br />The story is taut and well-crafted, the dialogue smart and laconic, the acting uniformly good (Mantegna is superbly charismatic). Some have complained that Dr. Ford is not a very sympathetic character, and wondered why Mamet would make Lindsay Crouse look so physically unattractive. But Dr. Ford is supposed to be cold and aloof; moreover, her homeliness is in a way essential to the plot (at one point, I believe that an injury to her sexual self-esteem is a key part of her motivation ... I'll say no more).<br /><br />""House of Games"" is a dark look at the underside of human nature that concludes on a note of discomforting ambiguity. It will hold your attention every second while you are watching, and stay with you for a long time afterwards.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"This film is a wonderful movie based on the life of a man called Grey Owl in 1930s Canada. I found it to be similarly riveting and heartfelt as 'Rudy' and 'Awakenings'. It picks up late in Grey Owl's life and follows him through his most tumultuous and influential period.<br /><br />The film is about a Canadian Indian trapper who finds himself promoting the plight of the over-trapped Beaver. He also predicts the decrease in natural lands and the overuse of Earth's resources. This is an outrageous concept in the 1930s and surprisingly well received. He becomes a well known speaker and the masses are ready to listen.<br /><br />The casting of Pierce Brosnan seems rather odd, but is not outrageous. Anyone wanting to argue that point must first watch the movie to understand. Brosnan provides a wonderful performance as does Annie Galipeau. Galipeau is a strong actress whose place beside Brosnan is refreshingly natural compared to the forced pairings in recent Bond films.<br /><br />I would recommend this film to anyone interested in good drama, beautiful scenery, or environmental causes. It is a movie for families as well, however children under 10 (depending on maturity) would have trouble following the plot.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
The Epidemic (The Program 0.6),positive,books_toscrape,2026-03-26T22:36:41.927378
"Sandra Bernhard is quite a character, and certainly one of the funniest women on earth. She began as a stand-up comedienne in the 1970s, but her big break came in 1983 when she starred opposite Jerry Lewis and Robert De Niro in Scorsese's underrated masterpiece, ""The King of Comedy"". Her film career never quite took off, though. She did make a couple of odd but entertaining pictures, such as ""Dallas Doll"" (1994) or ""Dinner Rush"" (2000), but the most amazing parts were those she created for herself.<br /><br />""Without You I'm Nothing"" is undoubtedly her best effort. It's an adaptation of her smash-hit off-Broadway show which made her a superstar  and Madonna's best friend for about four years. In ten perfectly choreographed and staged scenes, Sandra turns from Nina Simone to Diana Ross, talks about her childhood, Andy Warhol and San Francisco and performs songs made famous by Burt Bacharach, Prince, or Sylvester. Director John Boskovich got Sandra to do a 90-minute tour-de-force performance that's both sexy and uniquely funny. If you are a Bernhard fan, you can't miss out this film; it's a tribute as well to her (weird) beauty as to her extremely unconventional talent as a comedienne. And it has influenced filmmakers in their work  ""Hedwig and the Angry Inch"", for instance, would look a lot different if ""Without You I'm Nothing"" didn't exist.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"A comedy of epically funny proportions from the guys that brought you South Park, and most of the guys from Orgazmo. This vulgur, obscence movie has utterly disgusting, eggotistical, and satirical content. It portrays incredibly cruel treatment of humans and animals. I LOVE IT!!!!! This is some funny stuff. Really funny. Two loser friends create a game in thier driveway, which explodes into a national sensation. Corruption and greed and blackmail turn the sport sour, and its up ta Coop ta fix it. And along the way, you will laugh. Alot. That's all there is. Enjoy!!!!",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Agnostic: A Spirited Manifesto,positive,books_toscrape,2026-03-26T22:36:41.927378
"I used this film in a religion class I was teaching. The golden fish is swimming happily in his bowl in an upper floor apartment. A young boy and his mother are away from home. The boy has been given money to buy milk. On the way home, he stops at carnival to play a game. Next to him stands a man in a black suit looking a little scary. The boy drops the bottle of milk. It breaks. The man in the black suit gives him money to replace the milk. This scene alternates with what is happening at home. A black cat climbs the fire escape and enters the apartment. He(?) discovers the fish bowl and watches it. The fish swims energetically and flips out of the bowl. By now, a bunch of teenagers in my class and I have fallen in love with the fish. The cat takes the fish in his mouth and we all hold our breath. The cat drops the fish into the bowl. The double story line includes the suspicious man in black and the suspicious black cat. Both inspire prejudice. Both are innocent. It was a great discussion starter in my class.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I stumbled across this (Act-I) by pure dumb luck and this was more than a decade ago. This was'nt even what the cover label on the tape mentioned. It amazed me. It intimidated me. It shocked me. I eventually forgot about and almost a decade later, I happened to think about it again. Then went and bought both acts. They were even better than I had experienced at first.<br /><br />My only complaint is that while the Tank Police keep on going on and on about being at war with crime, warranting tanks and heavy artillery, it would seem as though they are really having a hard time with criminals. That is either never shown or is simply a lie as they appear to be taking it easy most of the time. If that bit about being in a state of war was really propaganda, it certainly has not been shown as such.<br /><br />I don't think the original Japanese version could have been any where as good as the Americanized version of this. But regarding the story, there has certainly been some proper explanations lost in translation but it can be excused.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Wow! Stacy Peralta has followed up Dogtown and Z-Boys with an equally stunning documentary about the history of the big-wave surfing culture in America. Piecing together insider archival footage along with interviews from surfing legends, we are transported into the daring and free-spirited life of the early pioneers whose sheer passion for the sport spawned an industry that today touches the lives of millions.<br /><br />It's getting to know these icons and their stories that gives the film its warmth. You can feel the respect Peralta has for this group as we hear accounts of Greg Noll striding from a pack of awestruck fellow surfers on the beach to singularly challenge 50-foot swells off Hawaii's North Coast. Or Jeff Clark, surfing the outrageously dangerous Maverick off the northern California coast all alone for 15 years before it was discovered and became the surfing destination in California. And the storybook history of Laird Hamilton, today's surfing icon. Hearing Greg Noll reverently refer to Hamilton as the best surfer ever sent chills up my spine.<br /><br />(As an aside, Noll, Clark and others were at the Sundance screenings. Noll humbly described himself as an old, over-the-hill surfer. He was deeply moved by the audience reception of him and film. Both he and Clark were as likable in person as they were in the film.)<br /><br />Riding Giants pays homage to these extraordinary athletes while at the same time rewarding us with an insight into the magnitude and terrifying power of the waves they seek to conquer, the gut-wrenching vertical drops required to get into them, and the almost unfathomable combination of adrenaline and fear that the surfers experience each time they take on a monster swell.<br /><br />All this, and the movie has more. For those of us that didn't live in California in the 60's, we get an insight into the impact of surfing on American pop culture. (And, to my surprise, the impact of the movie Gidget on surfing!) Peralta also weaves in a primer on some of the technical aspects of the sport and the history of innovation in equipment. I'm not a surfer, but like the rest of the Sundance audience, I was absolutely captivated by this film. Peralta is staking his claim as the Big Kahuna of American documentaries.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
The Death of Humanity: and the Case for Life,positive,books_toscrape,2026-03-26T22:36:41.927378
"It's easy to forget, once later series had developed the alien conspiracy plot arc more, that once upon a time, The X-Files' wrote episodes like ""GenderBender"" and ""Fearful Symmetry"", where the aliens weren't all little grey men or mind-control goop, but could actually surprise you.<br /><br />""Fearful Symmetry"" starts with an ""invisible elephant"" - actually an elephant somehow dislocated in space and time, not a mile away from ""The Walk"" - and ends with a pregnant gorilla being abducted. And it's very much an episode of wonderful moments. The subplot is annoyingly worthy - yeah, we get it, zoos are bad except when they're not - but the ideas that within it are fascinating, visually powerful, and very memorable, and it covers an angle on abduction that is largely overlooked - why *would* humans be the only things that aliens are interested in?<br /><br />In the end, it wasn't an instant classic, but it was enjoyable viewing while it lasted, again, very memorable, and mainly, it's something that you couldn't imagine many other shows doing.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Who knew they could be so funny?? Christopher Meloni and Janel Moloney are known more for their outstanding work in some of television's hottest dramas. (""Law & Order: SVU"" and ""The West Wing"") Put them together on the big screen and what you get is an engaging romantic comedy with plenty of laughs.<br /><br />The actors develop the story's ongoing relationship with impressive skill, leaving the audience bound to fall in love with Barry Singer (Meloni), despite the fact he's a standup comic who also happens to be a mean-spirited, sexist jerk.<br /><br />You'll be rooting for him even as he takes all his insecurities with the opposite sex and chases Thea (Moloney) halfway around the country in hopes of winning her heart. They have so little in common...but when Barry finally opens his heart, you'll wonder why Thea keeps running away.<br /><br />The Souler Opposite is a wonderful movie with an incredible cast and a gifted writer. Well worth your time.<br /><br />",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Trailers of this movie may show scenes of violence or non mainstream sexuality, but these scenes are just rare fragments, picked out to attract audience. They are, of course showing the main message of the movie:<br /><br />People who are constantly kicked on their heads in their jobs and lives, using power, which they may have somewhere else, to notoriously oppress others. And at the low end of the oppression chain, mostly women.<br /><br />A movie showing this as brutally as Hundstage is surely tough to face, but having to endure such lives, is even tougher.<br /><br />Technically the film is much like Short Cuts, but consisting of documentary style episodes, featuring people like your neighbour, playing just the way they are. Without any glitter, and most disturbingly, without any hope. Its documentary style makes the movie even more disturbing, because you realize, such people are out there, and there are many of them, although our society focuses on the nice exterior looks. Somewhere the porn industry has to do its business, somewhere unreported domestic violence has to take place, somewhere hopes have to shatter. I sure do know such people.<br /><br />If you want to see a movie without any funny scenes (some may think the handicapped woman repeating the top ten supermarkets is funny, but this happens for real) and without any melodramatic, go watch this movie. However it will lose when you are focusing on subtitles I fear, as subtitles can´t transport accentuation.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I do not expect this film to be well understood by viewers out of Romania. This tells something certainly about the value, or maybe about the lack of universality of the film, but also tells something about how different history and even life of common people was in Romania compared to other countries, even in Eastern Europe.<br /><br />The film is an adaptation of a novel by Marin Preda, a controversial novelist who died during the Communist rule soon after the book was published. It tells the story of an intellectual, professor of philosophy whose life is crushed after he is imprisoned on false accusations at the end of the Stalinist era. Basically the first part of the film tells the story of his fight for survival in prison, the second describes his tentative to regain his life after being released. His release is actually only apparent, Romania of the 60s asks from him different types of compromises and crimes, but yet his fight for survival is as tough morally as in prison.<br /><br />The film is splendidly acted by some of the best Romanian actors. Stefan Iordache who has the lead role would be in another time and another place a mega-star, we can get here a good glimpse of his fabulous acting art. Although suffering from a hesitant story-telling and falling sometimes in non-essential details or character comics, the film is still an important landmark for the Romanian cinema, as well as for the process of recovering the moral and historic values in the Romanian society.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
The Wind in the Willows,positive,openlibrary_api,2026-03-26T22:38:28.794132
The Wright Brothers,positive,books_toscrape,2026-03-26T22:36:41.927378
The Adventures of Tom Sawyer,positive,openlibrary_api,2026-03-26T22:38:28.794132
"I guess that everyone has to make a comeback at some point. And that's exactly what embarrassed Taft resident Jack Dundee (Robin Williams) intends to do in ""The Best of Times"". Yep, the man who went all crazy with the radio in ""Good Morning, Vietnam"" is playing football. In this case, he seeks to replay a game that cost his high school a prestigious title. But ex-teammate Reno Hightower (Kurt Russell) isn't just going to go along with it so easily.<br /><br />Granted, it's not the best movie for either man. But Williams and Russell are actually a pretty good comedy team. And some of the names in this movie are likely to give you the giggles (to say the least). Check it out.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"What is very French about this film is the time taken to establish the two leading characters. This might require a bit of patience, especially since neither is ""attractive"" in the typical Hollywood definition of such. However, once the ""heist"" kicks in, the film rushes forward quickly, perhaps at times too quickly. But it is a real rollercoaster ride and if you don't look too closely it is all quite believable. The kind of film that you know Hollywood would have botched up.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I have one word to someup this movie, WOW! I saw ""Darius Goes West"" at the Tribeca Film Festival. People in the theater were sobbing. This movie shows the hardships that Darius sufferes with Muscular Dystrophy. The movie was very well done and really made you part of the movie, I WAS SO emotionally moved by the movie because it made us remember that we are very fortunate to be perfectly healthy, some people in this world are less fortuate then us. And sometimes we should give them a had and help them, to the very end. I would give them ten stars, they gave Darius a had when they weren't asked to, they did't do it for the money they did it for a friend in need, Darius, the world should know, Darius went west.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"This is the kind of film you want to see with a glass of wine, the fire on, and with your feet up. It doesn't require that much brain-power to follow, so is very good after a long day. I would say it is very unrealistic - if you expecting anything serious, then don't bother, but it is very funny. Just the thought that a businessman would go so far as to agree to live in a slum for a while, and then actually get to enjoy it... I would definitely recommend it.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
King Solomon's Mines,positive,openlibrary_api,2026-03-26T22:38:28.794132
"Although it has been remade several times, this movie is a classic if you are seeing it for the first time. Creative dialog, unique genius in the final scene, it deserves more credit than critics have given it. Highly recommended, one of the best comedies of recent years",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Untitled Collection: Sabbath Poems 2014,positive,books_toscrape,2026-03-26T22:36:41.927378
"Many of the criticisms on this thread seem to pick a comparison of this film with ""The Mortal Storm"" or ""Casablanca"". Everyone is entitled to compare films they choose, but the similarities of ""The Mortal Storm"" and ""Watch On The Rhine"" are clearly the problems of refugees threatened by the Nazi juggernaut, while the main comparative point brought out with ""Casablanca"" is the seeming unjust treatment of Humphrey Bogart in 1943 by the Academy of Motion Picture Arts and Science, because they chose Paul Lukas instead for the Best Actor Oscar. It does not strike me as totally wrong. Lukas had a good career in film (both here and in England - he is the villain in ""The Lady Vanishes""), and this performance was his best one. Bogart had more great performances in him than Rick Blaine (for instance, he was ignored for Sam Spade in ""The Maltese Falcon"" and Roy Earle in ""High Sierra"" two years earlier, both of which were first rate performances, and he would not get an Oscar for his greatest performances as Fred C. Dobbs in ""The Treasure Of Sierra Madres"", the writer/murder suspect in ""In A Lonely Place"", and Captain Philip Francis Queeg in ""The Caine Mutiny"" afterward - he got it for Charley in ""The African Queen""). I think that Bogie should have got it for the role of Dobbs, but it did not happen. But Lukas was lucky - he got it on the defining performance of his lesser career. Few can claim that.<br /><br />To me the film to look at with ""Watch On The Rhine"" is based on another play/script by Hellman, ""The Searching Wind"". They both look at America's spirit of isolationism in the 1920s and 1930s. ""The Searching Wind"" is really looking at the whole inter-war period, while ""Watch On The Rhine"", set in the years just proceeding our entry into World War II, deals with a few weeks of time. Therefore it is better constructed as a play, and more meaningful for it's impact. <br /><br />The film has many good performances, led by Lukas as the exhausted but determined anti-Nazi fighter/courier, Davis as his loyal wife (wisely keeping her character as low keyed as possible due to Lukas being the center of the play's activities), Coulouris as the selfish, conniving, but ultimately foolish and ineffective Teck, Lucille Watson as the mother of Davis and Geraldine Fitzgerald (as Coulouris' wiser and sadder and fed up wife), and Kurt Katch, who delivers a devastating critique (as the local embassy's Gestapo chief) about Coulouris and others who would deal with the Nazis. It has dialog with bite in it. And what it says is quite true. It also has moments of near poetry. Witness the scene, towards the end, when Coulouris is left alone with Lukas and Davis, and says, ""The New World has left the scene to the Old World"". Hellman could write very well at times.<br /><br />Given the strength of the film script and performances I would rate this film highly among World War II films.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"The Power of Kangwon Province is director Hong Sang-Soo's second feature effort and clearly much of what he started with in his previous film returns in this film, including the multiple connected narratives (in this case, two), and stories of troubled or troubling relationships, as well as a potent dosage of irony.<br /><br />One thing that's clearly reduced from his previous work is the flights of fancy that included elements of surrealism. However, this film also contains a single moment of surreal that strikes a contrast against the otherwise rather realistic depiction found therein. The two stories follow a young woman who goes on a trip to Kangwon Province with her friends, only to find herself drawn to a stranger, the second about a man who also goes on a trip to Kangwon Province with his friend and struggles with his relationship woes.<br /><br />Again, Hong shows a strong understanding of irony and of the flaws in human nature and yet I don't think he's entirely unsympathetic when it comes to his characters, drawing in just enough compassion to offset the criticism he draws with his irony. I think the think I've come to love about Hong's films is that they just feel so real, especially the complex and conflicted characters. Not to say that every person is a hypocrite or suffering from confused feelings, but rather, that these characters he and the actors present, feel fully developed and believable.<br /><br />This is not a fast moving film. There's a lot of lingering and like the previous film, things don't always connect immediately so patience does pay off and in surprising ways. There doesn't appear to be any element of the film that isn't intentionally placed in the film and it's made my a little hyper-aware of various seemingly extra characters as they get dragged into the mix as the film progresses.<br /><br />Power is an excellent film that manages to inject a level of personal emotion, regret, longing into a story that highlights irony and the fallibility of human decision-making. It's a rather hard balance to keep and it's surprising how Hong manages to pull it off twice in a row. Technical production values have gotten much better since the first film and direction has gotten steady and clear. This film doesn't pack the same emotional wallop that the first does, but gains a lot in its assured exploration and the refinement really helps tighten the overall vision. Great viewing for art cinema lovers. 8/10.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"A great, funny, sweet movie with Morgan Freeman (who plays himself) and who meets a Spanish girl named Scarlet (Paz Vega) at a small store whilst researching a potential independent film. I was a bit dubious about the film for the first ten minutes but as soon as he was in the store I really started to enjoy the film. It shows how a positive attitude can change anything. It does not contain any complex plots and it is easy to follow but will lift the saddest of moods and make you smile all the way through without the need for petty cliché romance. It includes several scenes all the way through which make you clutch your sides with laughter. A very rare masterpiece!",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Herland,positive,openlibrary_api,2026-03-26T22:38:28.794132
Emma,positive,openlibrary_api,2026-03-26T22:38:28.794132
"I am writing this after just seeing The Perfect Son at the 2002 Gay and Lesbian Mardi Gras Film Festival in Sydney, Australia.<br /><br />When their Father dies, two estranged brothers meet at the funeral and after discovering that one of the brothers is dying from AIDS, they enter on a heart warming journey of reconciliation. The two leads do a magnificent job of creating the gradual warmth and respect that builds up between them as the movie progresses. I do have one qualm about the movie though - whilst the brother who is dying acts sick, he doesn't look it. A person of 0 T4 cells would look quite ill - not even a make up job to make the actor look ill was employed. A small gripe, but one that makes it a bit less realistic. Despite that one small gripe, The Perfect Son is a wonderful movie and should you have the chance to see it- do. I'm hoping for a DVD release in the near future!",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I have seen ""Miracles Still Happen"" now at least four times. I never tire of this fantastic movie. From the very beginning, it holds a person's interest. As the movie progresses and the plane crashes the story becomes very intense as we watch this young girl trying to survive alone and frightened in the Amazon, following a plane crash in which she was the only survivor. Losing her mother in this plane crash as well makes this movie even more dramatic as we see the perils this young girl had to endure during her ten days in the Amazon. To think this really did happen is just unreal and to think that anyone could actualy survive this is unspeakable as we see the wild animals, snakes and other reptiles, the enormous forests and wildlife as well as countless insects. As the movie progresses we see the many dangers this girl has to face as she tries to follow the river in hopes of it leading her to a town. Remembering what her father told her about how a stream will always lead to a river and then into an even larger river and this means it will eventually lead to a community, this young girl keep track of the tiny stream which eventually lead into a huge river all throughout the movie. At times having to swim in dangerous waters, alone, frightened, injured, she always managed to keep going. Towards the end of this movie it was obvious she would not have been able to continue much longer as she had not eaten in ten days and only had water to drink and was very sick and tired from her perils. Eventually as she sees a canoe, she realizes there has to be a village and men find her and they take care of her and then take her to a hospital where her father comes to see her, after fearing she was dead along with the many other passengers. Such a dramatic movie and so heartwarming to see her father's face when he sees his daughter is actually still alive after all this time in the Amazon! Movies like this aren't made much those days. I will still see it again and I know I will never tire of it! To think this girl was the only one single survivor of this airplane is just unspeakable! Also the fact she only maintained a few very slight injuries was even more remarkable, whereas everyone else on this airplane perished in the horrific crash into the wilds of the Amazon. A brilliant movie, superbly acted out indeed and one I will treasure forever and love to continue watching! Strongly recommended by me for sure!",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"'Presque rien' is a story of two young boys falling in love during summer stay by the seaside. I don't want to tell the plot, because it's not what's most important about this film (but you can be sure that it's interesting and original). The best part of this movie is the cinematography. The visual side of 'Presque rien' is so amazing it deserves highest note. It leaves you charmed with its beauty.<br /><br />As for the plot, it is shown in uneven, rather complicated way. There is no simple chronology nor there are answers to all the questions the film brings. But this is what makes 'Presque rien' even more interesting. I recommend this movie to all the people for whom the artistic side of films is very important and they will not be disappointed.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"A chemist develops a fabric that never gets dirty or wears out, but it is seen as a threat to the survival of various industries. In this delightful Ealing Studios comedy, Guinness is marvelous as the mild-mannered but persistent chemist. Greenwood, with her sensual voice, plays the love interest; Parker is her harried father. Thesiger is amusing as a patriarch of the fabric industry. While telling an engaging story, the film also raises some intriguing questions about science, the economy, and politics. It is adeptly directed by Mackendrick, who would go on to make ""The Ladykillers"" and the sublime ""Sweet Smell of Success"" later in the 1950s.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
