text,label,source,collected_at,predicted_label,confidence
"I love movies, and I'll watch any movie all the way through, just to give it a chance. I can finally say that I found a movie I can't watch all the way through. The acting is terribly stale and monotone, the CGI looks like a computer geek did it in his mother's basement with minimal software, and.....the long scenes of just...walking!!!! And this movie is THREE HOURS LONG!!! I didn't even make it 15 minutes until I fast forwarded the DVD. The scenes with the aliens are very short. Ummm, instead of naming this ""War of the Worlds"", lets name this ""War of the Walking Long Distances"". This cost 5 million dollars to make! What they spend the money on, the dramatic opening song?<br /><br />Oh, but on a positive note, one scene you need to watch is when the aliens first begin killing people. That's hilarious, not because people are dying, but because when they turn to skeletons, they still squirm for 20 seconds afterward.<br /><br />So....like I said, if you are a fan of boring, stale, action-less movies, here is one for you DVD collection. But I didn't write this for you, I wrote this for the billions upon billions of other people who will HATE this movie. It is not worth your time or money<br /><br />I know this is by the book, but the book isn't that long, and I'm a complete book worm/nerd/geek/whatever, but why? Just get the Steven Spielberg version, it's not all that good, but it's 10 times better than this!! <br /><br />I give this a BIG, FAT ZERO out of 10.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9983
"This movie was horrible, simply put. It was so bad I registered with IMDb to warn you of its dangers.<br /><br />I am a campy horror film expert, per se. I have watched ""Redneck Zombies"", ""House of the Psychotic Women"", ""Slumber Party Massacre II"" and many others. I know my schlock. And I know this movie sucks.<br /><br />Three fourths of the film is comprised of scared individuals running from one side of the screen to the other. When they are not running, they are spouting non-sequitur lines, devoid of emotion or motivation. When the actors begin to be acceptable, the direction falls to pieces. There were so many jarring low-angle shots; I figured Leif Jonker had a 3 foot tall tripod. He used what I call the ""Leif Maneuver"" several millions times: that is, zooming out from an object of interest like an amateur. Apparently the film crew couldn't get up early enough to film a sunrise, so they filmed a sunset... and played it in reverse. With direction this lazy, you are actually impressed with the final gory scene. The only thing you can figure is that the last five minutes was filmed before the first eighty-five minutes.<br /><br />If you want a good (bad) gory movie, rent ""Riki-Oh"" or the foundational ""Dead Alive."" If you are a schlock buff, and are looking for a challenge, give ""Darkness"" a go.<br /><br />Quote o' the movie-<br /><br />Vampire: It's die time!",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9996
"Short, but long enough, Cat Soup is a very wild trip to watch. One day, I was just searching though my On-demand list through the anime section and came across it, and decided to watch it. I spent the whole time basically sitting with my jaw agape. The whole time I was either vacant of thought, or had a fleeting one which screamed ""TURN IT OFF!!!"". But I didn't. And actually, I'm glad I did.<br /><br />The animation is stunning. Very artistic, odd and dark. I personally loved it for the amazing animation, but the seemingly vacant story behind it is equally compelling for myself.<br /><br />A young boy--well, cat--goes in search of his sister's soul. In the first part she's lying sick in bed, and is soon paid by a visit from a sort of grim reaper. Her soul is split in half. One is regained by the cat boy while the other half is lost.<br /><br />Then the rest of the film is slightly lost to me, honestly. I expect they go back, and their world is... perhaps slowly falling apart? Maybe her absence of soul is the answer behind this, for the rest of the film contains various stages of which the world's in. First there's a giant flood, and next it dries up into a bleak desert, and then everything freezes (thanks to either what is God or fate, as you will see). Then I believe they find the sister's soul in the form of an orange flower. After that, the whole world disappears. Haha, totally didn't get that, but it sends shivers down my spine each time.<br /><br />Despite it's seemingly random scenes, I'm sure there's a deeper message behind it if you watch it enough and do some research. Personally, I LOVE trippy stuff like this, and would love to spend time doing that just to understand it. But to some people it's probably not their cup of tea. It comes off as highly disturbing, so if you like your straight forward anime, this is not a film for you. If you have an open mind however, I highly recommend this movie.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.891
"Michael Stearns plays Mike, a sexually frustrated individual with an interesting moral attitude towards sexuality. He has no problem ogling naked dancers but when women start having sex with men that's when he loses it. He believes that when women actually have sex that's when they lose any sense of ""innocence"" and/or ""beauty"". So he strolls through the Hollywood Hills stalking lovemaking couples at a distance, ultimately shooting the men dead with a high-powered rifle with a scope.<br /><br />The seeming primary reason for this movie's existence is to indulge in sexual activity over and over again. The ""story"" comes off as more of an afterthought. This is bound to make many a happily heterosexual male quite pleased as we're treated to enough protracted scenes of nudity (the ladies here look awfully good sans clothes) and sex to serve as a major dose of titillation. Of course, seeing a fair deal of it through a scope ups the creepiness factor considerably and illustrates the compulsion towards voyeurism. (For one thing, Mike eyes the couples through the scope for minutes at a time before finally pulling the trigger.) This is all underscored by awfully intrusive if somewhat atmospheric music on the soundtrack.<br /><br />Those with a penchant for lurid trash are bound to enjoy this to one degree or another. It even includes one lesbian tryst that confounds Mike and renders him uncertain *how* to react. It unfolds at a very slow pace, but wraps up with a most amusing ironic twist. It's a kinky and twisted rarity that if nothing else is going to definitely keep some viewers glued to the screen.<br /><br />7/10",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9628
"Neither the total disaster the UK critics claimed nor the misunderstood masterpiece its few fanboys insist, Revolver is at the very least an admirable attempt by Guy Ritchie to add a little substance to his conman capers. But then, nothing is more despised than an ambitious film that bites off more than it can chew, especially one using the gangster/con-artist movie framework. As might be expected from Luc Besson's name on the credits as producer, there's a definite element of 'Cinema de look' about it: set in a kind of realistic fantasy world where America and Britain overlap, it looks great, has a couple of superbly edited and conceived action sequences and oozes style, all of which mark it up as a disposable entertainment. But Ritchie clearly wants to do more than simply rehash his own movies for a fast buck, and he's spent a lot of time thinking and reading about life, the universe and everything. If anything its problem is that he's trying to throw in too many influences (a bit of Machiavelli, a dash of Godard, a lot of the Principles of Chess), motifs and techniques, littering the screen with quotes: the film was originally intended to end with three minutes of epigrams over photos of corpses of mob victims, and at times it feels as if he never read a fortune cookie he didn't want to turn into a movie. Rather than a commercial for Kabbalism, it's really more a mixture of the overlapping principles of commerce, chess and confidence trickery that for the most part pulls off the difficult trick of making the theosophy accessible while hiding the film's central (somewhat metaphysical) con.<br /><br />The last third is where most of the problems can be found as Jason Statham takes on the enemy (literally) within with lots of ambitious but not always entirely successful crosscutting within the frame to contrast people's exterior bravado with their inner fear and anger, but it's got a lot going for it all the same. Not worth starting a new religion over, but I'm surprised it didn't get a US distributor. Maybe they found Ray Liotta's intentionally fake tan just too damn scary?",positive,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.8555
Ariauna Albright is a really good actress but why she participated in this lame written travesty is a mystery. What could have been entertaining winds up as classic boredom. The unique thing about Ariauna is that she can act as well as look real sexy as opposed to her partner Lilith Stabs who looks fine but it is obvious she spent the money for acting school at the spa or beautician. This was a production that cried out for some T & A & with a imaginative script writer could have achieved it in the flow of things. However Ariauna does what she can under the circumstances & to a extent salvages her reputation. The Tempe company should be aware that when you dress two attractive women in skimpy fetish cop uniforms the viewers will expect some fetish play & T & A. Nough said.,negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9697
"I went into this movie after having read it was a drama about a man with a supernatural gift, who was made into a monster by society. Suffice to say I was expecting something entirely different from what I got. But it was a happy surprise. My friend and I both thought the movie was very romantic (the fact that the male lead isn't bad to look at surely helped), and there was enough plot development, action and even humor (the fact that it takes them until the 3rd part of the movie to now each other's name had the whole movietheatre laughing) to keep you entertained and invested in the story. So in short: Not what I expected, but a very good surprise indeed. I'll definitely buy this movie when it comes out on DVD.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9992
"It's a strange thing to see a film where some scenes work rather weakly (if only in comparison to other films in its legacy), and others in a 'sub-plot' or supporting story are surprisingly provocative and strong. Sudden Impact is one of those cases, where Clint Eastwood as star/producer/director shows when he can be at his best, or at his lessor of times when dealing with a crime/mystery/detective story in his Dirty Harry fame. We get that 'make my day' line, and un-like in the first film where his 'do I feel lucky' speech was playful and cool the first time and the second time at the end tough as nails, here it's switched around. He gets into another shamble with the department, as usual, when he tries to fight crime 'his' way, in particular with a diner robbery (inspiration for Pulp Fiction?) and with a high speed pursuit with a senior citizen bus. He's told to 'take a vacation', and that's the last thing on his mind. This whole main plot isn't very convincing aside from the expectancy of the story and lines, which just adds to the frustration. But soon his story merges with the sub-plot that Eastwood develops from the start.<br /><br />Enter Sandra Locke's character, Jennifer Spencer, whom we soon learn after some (appropriately) mysterious scenes that she and her shy sister were victims of a cruel, unjust sexual assault (err, outright rape), and is sleekly, undercover-like, getting revenge. Her scenes and story are the strongest parts of the film, the most intense, and finally when it goes into Callahan's storyline (he's getting facts in the same small town she's in on a murder), the film finally finds a focus between Eastwood's classic form of clearly defined good vs. evil (though sometimes blurred, to be sure). Eastwood films the flashbacks, not to say too much about them, expertly, in a fresh, experimental style; the trademark Lalo Schifrin score is totally atmospheric in these scenes and in others. It almost seems like a couple of times an art-house sensibility has crept into Eastwood's firmly straightforward storytelling style, which helps make the film watchable.<br /><br />It's a shame, though, that in the end it goes more for the expectable (or maybe not expectable) points, and until the third act Callahan doesn't have much to do except his usual 'it's smith...Wesson...and me' shtick. However, with Locke he gets out of her a very good performance (more subtle and touching than the one in the Gauntlet) and an exciting climax at an amusement park. In a way I do and don't agree with Ebert's remark that it's like a 'music video' in Eastwood's style here. I admit there is comparisons with the simplicity of both, the directness, but the scenes where Eastwood does break form are superior to those of any music video. It's cheesy, it's hard-edged, it's not up to par with the first two 'Harry' pictures, but hey, there could be worse ways to spend a couple hours with the master of the .44.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.7099
"Anyone who finds this film boring is a hopeless bonehead who should stick to car chase movies and romantic comedies. This film is riveting and doesn't have a boring moment. Why? Because it is comprised largely of intelligent dialogue between real people in a moment of crisis and details their efforts to survive that crisis. I repeat--intelligent dialogue! That is what characterizes nearly all of Rohmer's films, and that is why a lot of people don't like them. They prefer action. Fine, let them spend the rest of their lives watching action films, while those of us with taste and discrimination will continue to seek out films like this.<br /><br />Rohmer has always been accused of being ""talky."" Well, he is, but to me that's a compliment, not a criticism. Shakespeare was talky, too. Is there a talkier play than ""Hamlet?"" Whenever the subject, or theme, of a work of art consists of ideas and conflicts over values, there must of necessity be a discussion of these ideas and values, an that is largely what this film is all about. Aristocracy and noble birth vs. egalitarianism; loyalty to old friends that is put to the ultimate test when that friend takes what we believe to be a wrong path; the value of human life and the responsibility to help save that life, even if the person possessing that life is not so nice, or even despicable. (Anyone ever hear of Dostoyevsky, or ""Crime and Punishment?"") These are what this film is all about.<br /><br />The two leads in this film are impeccable, as if they were born to play these roles. Lucy Russell, who is English and speaks French as her second language, is especially brilliant. Do yourself a favor and see this riveting film. It may be the last film by this screen Master.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9985
"Zombi 3 has an interesting history in it's making. Firstly, it is a sequel to Fulci's hit Zombi 2, with Zombi 2 itself being of course a marketing ploy to trick people into thinking it was a sequel to George A. Romero's Dawn of the Dead aka Zombi. Confusing enough? Basically, none of the films have anything to do with one another, but who cares when they make money. I guess Fulci himself starting to not care about the production about half way through Zombi 3 when he decided to walk out. Bruno Mattei was brought on board to help pad the film with additional scenes to lengthen the running time.<br /><br />Zombi 3's plot is your typical zombie fare. Scientists develop a serum on an island in the Philippines, terrorists steal it unleashing a plague, and zombie run amok. The scientists want to create an antidote, while the military is set on mowing down everyone without prejudice. There are also brief inserts of a Radio DJ preaching about how we treat the planet. <br /><br />Overall, I actually liked this film. I heard horrible things, but I find the goofy dialogue quite enjoyable. The film seems to be an attempt at raising awareness about pollution, corrupted military, Man playing God, etc. I get the feeling this was at one point a serious film, but it veered off in a weird direction, presumably when Mattei came on board.<br /><br />Besides ripping off other zombie flicks, this was very reminiscent of Romero's The Crazies. You hear the Radio DJ breaking the good news with, ""When you see the men in white suits & gas masks, Run to them for Help."" This is of course played to the images of the men in white gunning down zombies. Later, they straight up steal a scene from Crazies in which one of the regular, uncontaminated people is killed by mistake.<br /><br />The gore factor is pretty good in this one with zombie hordes around every corner. How is it cool? Let me count the ways1. Zombie Birth 2. Flying Zombie Head 3. Zombie Birds. 4. Zombie with no legs swimming in a pool. My favorite zombie was the machete-wielding maniac at the gas station. He was bad ass and nearly tore down the entire building trying to kill a girl.<br /><br />Favorite Quote  When a sergeant insists on cremating a zombie, the scientists asks, ""Don't you think that once the ash is in the air, it will fall to the ground, and contaminate everything?"" To which the Sargeant boldly replies, ""Now you're talking science fiction."" He also continues to mention the ""Science Fiction"" told by the scientists even at the end when everyone dies.<br /><br />Extras: Gallery, Trailers, and Interviews, most notably the one with Mattei where he insists he directed 40% of the scenes, yet cannot recall which ones or any other significant details.<br /><br />Bottom Line: A must see for zombie and Fulci fans.<br /><br />Rating: 7/10<br /><br />Molly Celaschi www.HorrorYearbook.com MySpace.com/HorrorYearbook",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.81
"The US State Dept. would not like us to see this movie, because they have a beef with the Iranian govt. However, it shows us just how civilized Iran really is, despite the content of the film, which centers on the struggle of women there for equal rights in the simplest of terms: the ability to watch a soccer game at the stadium, which is strictly limited to male audiences alone. The film is hilariously funny, and in and of itself is proof of freedom of speech and expression in Iran. I enjoyed this movie intensely. Five girls try to penetrate the police border at the ticket gates to a soccer match between Iran and Bahrain. The ensuing comedy is too funny to describe, from the bus trip to the stadium, to the interceding of the police and subsequent detention of the girls, to the resulting end. Don't miss this classic film. Its a MUST see. One of the best foreign films I've seen in years.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9998
"I saw this movie at the 2006 Palm Springs International Film Festival and it is a movie and not a film since it apparently was shot by HBO to be shown on their cable network sometime this year. This movie presents Page as a bondage and discipline fetish pinup and B&D stag film actress who had enough talent to become a real actress. Page was a little more than that and the film touches on some of her other roles in modeling but not enough to balance out the career of the 50's pinup icon. This film is supposedly based on the book ""The Real Bettie Page"" by Richard Foster. It's shot in black and white for that 1950's nostalgia feel. I have the book called ""Bettie Page The Life of a Pinup Legend"" that has a lot of great photos chronicling the career of Page and I must say that this movie reproduces on film, with Gretchen Mol as Page, many of those famous photo's very accurately. Mol herself with the Bettie Page black wig and brown contact lenses is Bettie Page. Not only does she have the Bettie Page look but she has the smile and characteristics of her personality that came through the camera down perfect. And her body is as close to a replica of Page's as possible. Terrific casting. The story is kind of thin and tabloidesque and certainly could have been a lot better. But this is a pretty good TV movie. I would rate it a 7.0 of a scale of 10 and recommend it's viewing when it comes on TV.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9956
"When I was younger I really enjoyed watching bad television. We've all been guilty of it at some time or another, but my excuse for watching things like ""Buck Rogers in the 25th Century"" and ""Silver Spoons"" is this: I was young and naive; ignorant of what makes a show really worthwhile.<br /><br />Thankfully, I now appreciate the good stuff. Stargate SG-1 is not good. The 12 year-old me would love every hackneyed bit of it, every line of stilted dialogue, every bit of needless technobabble. The writing is beyond insipid; so bland and uninspired it makes one miss Star Trek: Voyager. If your show makes me long for the worst Trek show ever, you're in trouble.<br /><br />The film Stargate is a wonderful guilty pleasure, anchored by two solid performances by James Spader and Kurt Russell, full of fascinating Egyptian architecture and culture, a wonderful musical score, and cool sci-fi ideas. With the exception of a little of the original music, none of what made the film fun appears in this show. Even Richard Dean Anderson, who made MacGyver watchable and Legend interesting, seems like he's half asleep most episodes.<br /><br />The budget must have been very low because the sets sometimes look like somebody's basement. The cinematography isn't much better, as vanilla and dull as the scripts. It amazes me that shows with a lot more style (like Farscape) and substance (like the reimagined Battlestar Galactica) have smaller, less rabid fanbases than this pap. It just doesn't deserve it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9879
"I missed the beginning of this film, which might account for why I disliked it so much. On the other hand I've studied the fall of the Roman republic for years so I know the story. Then again, that might also be the reason why I disliked this film.<br /><br />The film has more historical inaccuracies than extras. Though it's so inaccurate that I don't think they made an attempt for it to be correct, in which case it can be forgiven. The odd thing is that they sometimes go to great lengths to be historically accurate that it ends up getting confusing. Like throwing in Antonius' marriage to Octavia, and then pushing it aside two scenes later. Why even bring it up if it serves no purpose for the plot and Octavia is never even seen? And like calling Antonius by his actual name (Marcus Antonius) in some scenes, and by his strange English name Mark Antony in other scenes.<br /><br />Though historical inaccuracies aside, the film could still have been an entertaining watch if it wasn't for the leading lady. There isn't an ounce of dignity in her. She's hysterical, dramatical, and completely lacking control of herself. Instead of being a clever and composed queen Cleopatra turns into a hysterical teenager with a bad case of PMS. 95% of that comes from the poor acting, but 5% is also from poor script writing. Far too many stupid dramatic scenes are written into the script. Sometimes you weren't watching Antonius and Cleopatra, you were watching immature versions of Dawson and Joey from ""Dawson's Creek"".<br /><br />If you want to watch something about this period, watch... anything but this.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9991
"Deliriously romantic comedy with intertwining subplots that mesh beautifully and actors who bounce lines off each other with precise comic timing, a feat that is beautiful to behold. When Cher's spineless fiancé asks her to help him make peace with his estranged, moody younger brother, no one could dream the consequences which follow. Operatic symbolism, Catholic church confessions, love bites and falling snow...""Moonstruck"" is timeless and smooth. It takes about 15 minutes for the picture's rhythm to kick in (there's an early sequence with the grandfather and his dogs at the cemetery that's a little rough, and a following scene with Cosmo and the elderly man at the gate that seems obtuse), but the patchwork of the plot is interwoven with nimble skill, and the movie's wobbly tone and kooky spirit are both infectious. ***1/2 from ****",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9997
"I have one word to someup this movie, WOW! I saw ""Darius Goes West"" at the Tribeca Film Festival. People in the theater were sobbing. This movie shows the hardships that Darius sufferes with Muscular Dystrophy. The movie was very well done and really made you part of the movie, I WAS SO emotionally moved by the movie because it made us remember that we are very fortunate to be perfectly healthy, some people in this world are less fortuate then us. And sometimes we should give them a had and help them, to the very end. I would give them ten stars, they gave Darius a had when they weren't asked to, they did't do it for the money they did it for a friend in need, Darius, the world should know, Darius went west.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9989
"From the Q & A before and after, this is what I could gather: Some Irish guy wants to make a movie. Nothing in particular, just any movie. So, one night at a party, he hears some ex-roadie tell him a classic bit of rock n' roll lore; the one about how Gram Parsons' corpse was stolen from LAX by his loyal roadie so he could honor Parsons' wishes that he be cremated out in JoshuaTree. Wow!<br /><br />What a great idea for a movie! Rock n' Roll (well, country), grave robbing, escapes, friendship, the 70's! I guess we could get Johnny Knoxville from ""Jackass"", cause it's kind of a prank, right, and Knoxville wants to do ""a movie"" too. Why he must have thought he had the next ""Snatch"" on his hand!<br /><br />But this story's not really that exciting...we need something for Knoxville to struggle against.like a psychotic girlfirend after his money! But Parsons' was married at the time. That's O.K., no one knows that. Besides we could get Christina Applegate. But what if the audience doesn't like the idea of stealing a corpse.well, we'll get his dad to join the chase, but give permission in the end. But Parsons' dad killed himself when he was 10, in fact his orphan status, and tragic childhood, are key parts of the Parsons Mythology. Mythology? We're making ""A Movie!"" This is creative problem solving.<br /><br />It's an uncomfortable experience for anybody even vaguely knowledgeable on or interested in the subject. Applegate's presence is doubling jarring. First her invented character is a Beverly Hills bitch before her time -she might as well have walked around the whole movie a cell phone in her hand, and secondly, what kind of man would Parsons be if he ever associated himself with that kind of harpy? Facts aren't just distorted or left out, but REVERSED. They could have easily found the villain they wanted in Parsons STEPfather, who was attempting to whisk the body back to his home state where law would favor him in dividing up the considerable inheritance.<br /><br />And the music, oh, the music I love. The music is hacked up (the bridge of a song here, the chorus there), forced to the background, and in the end, horribly covered by the hippest new indie band, Starsailor. My girlfriend asked the unnecessary, but irresistable question after the movie --was anyone up there, the writer, the producers, the director, actually a Gram Parson's fan? Well, no. He'd never actually heard of Gram Parsons, but of course, blah blah blah, I learned to love it, and here's some factoids I read in a bio online. Another guy vouched for Parsons' coolness by saying he and Keith Richards tripped on acid together and wrote ""Wild Horses"" together, a mixed up bunch of facts as off-base as the movie. Another person asked, wasn't it morally questionable to rewrite history when most people would only know about it from this film? Well, he had the real roadie's permission (he was even set) and the Parsons estate gave permission, and all these other people who got paychecks said it was great.<br /><br />But what I really wondered was, and asked in the embarassingly trembling voice of a truly impassioned Parsons geek, was, if the movie's so cheaply made (a million), had they not considered the original Gram Parsons fanbase as an audience? The director and writer seemed to think he was a nothing figure with no fanbase, though I doubt any Mojo magazine reading, country-rock 70's music fan would agree. But a bunch of Brits made it I guess, and they just didn't care about Cosmic American Music, or even knew it existed. This isn't just not a truthful Parsons flick, it's not even in the right spirit -it doesn't even fit the legend. At the very least it should have had the sentimentality of one of his songs. And plenty of people would love to be told.<br /><br />I should mention the movie was received well from the bunch of stoned college kids, just off the slopes, and into Johnny Knoxville. But if you're a Parsons fan ignore the title, it's just a movie for Jackass fans.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9958
"Well, I hate hollywood, but love cinema so i have to watch these cruddy movies in theaters. And, I was hoping Vanilla Sky would be good. i was hoping that they would either keep the original ""Open Your Eyes"" exactly the same, or they would make it their own. Well, it happened to be a little bit of both, and it sucked.<br /><br />It started out good. I love Radiohead. I wish there was more of that. But by the end we are listening to Good Vibrations by The Beach Boys. Talk about a wide range of suck between. They had one or two good songs in the club and maybe a couple others, but why oh why did they have to blare GV during the climax. It was more annoying than confusing or blatant. Especially when it has NOTHING TO DO WITH THE PLOT. At least put some meaning behind the songs. Kid A = primary. Whatever.<br /><br />He also did a bang up job with the club scene. That was cool. Otherwise the movie was one big ball of arrogance. As if audiences would get the movie. The ones that would get it read subtitles, and the rest won't. Its as simple as that. The motivations got all screwed up. I didn't comprehend the Diaz motivations (hadn't they done the Chicken Soup night before?) and some of the others. And I hate Kurt Russell. Stay overboard. Tom Cruise can't act (especially in these types of movie [i.e. Eyes Wide Shut]). And the elevator. I get it. Anyways they tried improving the original with a crappy american rock soundtrack and crappy angles and good film print and glossy processing and it would have helped if crowe hadn't screwed it up.<br /><br />2/10 Major disappointment.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9991
"Errol Flynn is ""Gentleman Jim"" in this 1942 film about boxer Jim Corbett, known as the man who beat John L. Sullivan. Directed with a light hand by Flynn's good friend, Raoul Walsh, the film also stars Alexis Smith, Jack Carson, Alan Hale Sr., William Frawley and Ward Bond. Flynn plays an ambitious, egotistical young man who has a natural talent for boxing and is sponsored by the exclusive Olympic Club in San Francisco in the late 1800s. Though good-natured, the fact that he is a ""shanty Irishman"" and a social climber builds resentment in Olympic Club members; most of them can't wait to see him lose a fight, and they bet against him. Despite this, he rises to fame, even working as an actor. Finally he gets the chance he's been waiting for, a match with the world champion, John L. Sullivan (Ward Bond). Sullivan demands a $10,000 deposit to insure that Corbett will appear to fight for the $25,000 purse. Corbett and his manager (Frawley) despair of getting the money. However, help comes in the form of a very unlikely individual.<br /><br />This is a very entertaining film, and Jim Corbett is an excellent role for Flynn, who himself was a professional fighter at one time. He has the requisite charm, good looks and athleticism for the role. Alexis Smith plays Victoria Ware, his romantic interest who insists that she hates him. In real life, she doesn't seem to have existed; Corbett was married to Olive Lake Morris from 1886 to 1895.<br /><br />The focus of the film is on Corbett and his career rather than the history of boxing. Corbett used scientific techniques and innovation and is thought of as the man who made prizefighting an art form. In the film, Corbett is fleet of foot and avoids being hit by his opponents; it is believed that he wore down John L. Sullivan this way.<br /><br />Good film to catch Flynn at the height of his too-short time as a superstar.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9991
"Flame in, flame out. That seems to be Gammera in a nutshell, a prehistoric creature who can take it and dish it out with equal abandon. I'm not a fan of Japanese monster films, but wound up committed to viewing all the flicks on the fifty film DVD sci-fi collection put out by Mill Creek/Treeline Films. It's a great value at about twenty five bucks, so at fifty cents per movie, it really boils down to an investment in time to watch some of the goofy offerings.<br /><br />Gammera is riled from a centuries long slumber by a nuclear blast, and he's not happy. Like Godzilla, he takes it out on Tokyo, setting the United Nations into motion to try and come up with a plan to save the planet. They arrive at 'Plan Z', the hope of the world, and wouldn't you know it, there's a scene where a huge shed is shown that's called the 'Z Plan' building; that was a nice touch.<br /><br />By the mid 1960's, this country still wasn't quite politically correct. One of the American military scenes at the Alaskan Air Defense Sector has General Arnold asking a female sergeant to make coffee. I guess there weren't any privates around.<br /><br />Good old Gammera was quite the sight though, walking around on two legs and going for the flame throwing routine when challenged. That's why it surprised me how Plan Z managed to capture turtle man in the nose cone of a hidden space ship, whisking him off to Mars to save the world. High fives all around for the American and Russian team that made the save, now let's get back to the Cold War.<br /><br />Like Godzilla, Gammera spawned at least a good dozen films, but having seen this one pretty much satisfies my interest in flying, flaming turtles. Especially since that DVD pack I mentioned earlier has ""Attack of the Monsters"" with a featured guest appearance by the Big G. It took all I had to make it through to the end of both films; it was such a relief to get to the final frame in this one that said 'Gammera, Sayonara!""",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.992
"I remember watching American Gothic when it first aired, it came into my mind recently, all I could remember was the same guy appeared in Midnight Caller, which is Gary Cole, I don't watch much TV, but I watched American Gothic, I purchased the Complete Series on DVD this week,& it's still as good as ever, This is one of the best TV series ever, the reason I don't watch much TV is because it's just rubbish that's on, except for Derren Brown, it's all Reality TV or Soaps, such as Grease, Big Brother etc, i'm fed up with it, I got the Complete Series of American Gothic for £16.97 form the Asda website, that's the cheapest I can find it.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.7811
